class	count	class;label	percentage
Q1673213	1	'encyclopedia of misconceptions'@en	0.0%
Q1672918	1	'Irish rebel song'@en	0.0%
Q16722960	1	'phenomenon'@en	0.0%
Q167191	1	'child abuse'@en	0.0%
Q16707841	1	'Superior Conservatory of Music'@en	0.0%
Q1670614	1	'love deity'@en	0.0%
Q16705943	1	'fictional couple'@en	0.0%
Q16686448	1	'artificial entity'@en	0.0%
Q166863	1	'color space'@en	0.0%
Q16675435	1	'observance'@en	0.0%
Q16672878	1	'association football rivalry'@en	0.0%
Q16667694	1	'cubic function'@en	0.0%
Q1666019	1	'pressure group'@en	0.0%
Q1665984	1	'interdisciplinary science'@en	0.0%
Q16658194	1	'fictional queen'@en	0.0%
Q1665268	1	'command'@en	0.0%
Q1662340	1	'Transmission (medicine)'@en	0.0%
Q16607692	1	'family nickname'@en	0.0%
Q16606815	1	'my board'@en	0.0%
Q165853	1	'harem'@en	0.0%
Q165740	1	'aphorism'@en	0.0%
Q16562419	1	'political entity'@en	0.0%
Q1653619	1	'test card'@en	0.0%
Q16534385	1	'budōkan'@en	0.0%
Q16514343	1	'Norse mythical animal'@en	0.0%
Q16513904	1	'Norse mythical character'@en	0.0%
Q165116	1	'grand duchy'@en	0.0%
Q164597	1	'left-wing'@en	0.0%
Q1644573	1	'pilgrimage'@en	0.0%
Q1641911	1	'Orchestras of Prisoners in Nazi Camps'@en	0.0%
Q1641420	1	'delimiter'@en	0.0%
Q1641122	1	'online service provider'@en	0.0%
Q1641112	1	'social formation'@en	0.0%
Q1640824	1	'inscription'@en	0.0%
Q1640361	1	'climbing area'@en	0.0%
Q163775	1	'medieval music'@en	0.0%
Q1637368	1	'task force'@en	0.0%
Q163727	1	'bachelor\'s degree'@en	0.0%
Q16363493	1	'fictional forest'@en	0.0%
Q16354816	1	'elsewhere'@en	0.0%
Q16338	1	'personal computer'@en	0.0%
Q16324495	1	'essay collection'@en	0.0%
Q16236249	1	'fictional drug'@en	0.0%
Q1622925	1	'court appointment'@en	0.0%
Q162157	1	'chartered company'@en	0.0%
Q1621322	1	'men in Tolkien\'s legendarium'@en	0.0%
Q1619206	1	'telethon'@en	0.0%
Q1618899	1	'fashion label'@en	0.0%
Q16155280	1	'product certification'@en	0.0%
Q16155171	1	'scale in social sciences'@en	0.0%
Q16154562	1	'British Brass band'@en	0.0%
Q16145172	1	'trio'@en	0.0%
Q1614239	1	'compilation'@en	0.0%
Q161243	1	'dependent territory'@en	0.0%
Q16101952	1	'supervillain team'@en	0.0%
Q1606685	1	'bowl drums'@en	0.0%
Q1601114	1	'maneuver'@en	0.0%
Q15986354	1	'basketball association'@en	0.0%
Q159821	1	'Summer Olympic Games'@en	0.0%
Q15978856	1	'Roman Catholic beatification and canonization stage'@en	0.0%
Q159719	1	'power station'@en	0.0%
Q1595418	1	'remedy'@en	0.0%
Q1595289	1	'sacred mountain'@en	0.0%
Q159438	1	'Hero City'@en	0.0%
Q15923205	1	'cipai'@en	0.0%
Q15916459	1	'plea'@en	0.0%
Q1591288	1	'music journalism'@en	0.0%
Q15909505	1	'fictional newspaper'@en	0.0%
Q15904441	1	'tulku lineage'@en	0.0%
Q15900616	1	'event sequence'@en	0.0%
Q1587812	1	'centered decagonal number'@en	0.0%
Q158555	1	'cable-stayed bridge'@en	0.0%
Q158454	1	'biosphere reserve'@en	0.0%
Q15838659	1	'humanoid extraterrestrial species from Doctor Who'@en	0.0%
Q15831596	1	'class of fictional entities'@en	0.0%
Q15831577	1	'non-classical state of matter'@en	0.0%
Q15830292	1	'Catholic ecclesiastical dress'@en	0.0%
Q158218	1	'truss bridge'@en	0.0%
Q15811601	1	'mixed public company'@en	0.0%
Q1580166	1	'dictionary entry'@en	0.0%
Q15796005	1	'location in a fictional work'@en	0.0%
Q15780353	1	'stimming'@en	0.0%
Q1575129	1	'controlled language'@en	0.0%
Q1574938	1	'trade route'@en	0.0%
Q15729215	1	'cheering'@en	0.0%
Q1572121	1	'image file format'@en	0.0%
Q15720873	1	'fictional sword'@en	0.0%
Q15720870	1	'fictional weapon'@en	0.0%
Q15720793	1	'fictional building'@en	0.0%
Q15720625	1	'fictional dog'@en	0.0%
Q1571836	1	'social environment'@en	0.0%
Q1571814	1	'configuration file'@en	0.0%
Q15715406	1	'neighbourhood of Helsinki'@en	0.0%
Q15712205	1	'intercity bus company'@en	0.0%
Q15711994	1	'family of isomeric compounds'@en	0.0%
Q15711797	1	'finance ministry'@en	0.0%
Q15707521	1	'fictional battle'@en	0.0%
Q15706911	1	'fictional object'@en	0.0%
Q1570182	1	'coating'@en	0.0%
Q15700808	1	'urban unit definition'@en	0.0%
Q15698333	1	'character in Macbeth'@en	0.0%
Q156849	1	'sewerage'@en	0.0%
Q1567963	1	'sing-along'@en	0.0%
Q156612	1	'zero-sum game'@en	0.0%
Q15648574	1	'racecar constructor'@en	0.0%
Q15648179	1	'walkthrough'@en	0.0%
Q1564657	1	'Leise'@en	0.0%
Q15642599	1	'urban district'@en	0.0%
Q15640053	1	'tram system'@en	0.0%
Q15636234	1	'ectomy'@en	0.0%
Q15636229	1	'surgical procedure'@en	0.0%
Q15634695	1	'special administrative area of Thailand'@en	0.0%
Q15631700	1	'Nazi concentration camp badge'@en	0.0%
Q15623950	1	'prefecture of Morocco'@en	0.0%
Q15614005	1	'typesetting software‎'@en	0.0%
Q155930	1	'maritime transport'@en	0.0%
Q15584664	1	'city under municipality jurisdiction in Latvia'@en	0.0%
Q1558054	1	'art colony'@en	0.0%
Q155656	1	'will'@en	0.0%
Q15562063	1	'audio software'@en	0.0%
Q1553864	1	'governance'@en	0.0%
Q1553339	1	'chant'@en	0.0%
Q155239	1	'Indian reservation of Canada'@en	0.0%
Q1551588	1	'phaser'@en	0.0%
Q155076	1	'juridical person'@en	0.0%
Q1546073	1	'covert operation'@en	0.0%
Q154547	1	'duchy'@en	0.0%
Q15446690	1	'Hairless Cats'@en	0.0%
Q154278	1	'ethnic cleansing'@en	0.0%
Q15407973	1	'Wikimedia disambiguation category'@en	0.0%
Q15401699	1	'archaeological age'@en	0.0%
Q15398983	1	'supereon'@en	0.0%
Q153813	1	'extermination camp'@en	0.0%
Q1534976	1	'sideshow'@en	0.0%
Q15344922	1	'oblast seat'@en	0.0%
Q15324	1	'body of water'@en	0.0%
Q15304943	1	'chicken breed'@en	0.0%
Q15303351	1	'art material'@en	0.0%
Q1528243	1		0.0%
Q152810	1	'landfill'@en	0.0%
Q15259995	1	'recurring tournament'@en	0.0%
Q15253354	1	'art magazine'@en	0.0%
Q1525	1	'roundabout'@en	0.0%
Q15238535	1	'fictional government'@en	0.0%
Q15221304	1	'first-class city'@en	0.0%
Q1522115	1	'energy source'@en	0.0%
Q15217609	1	'titular see'@en	0.0%
Q1521634	1	'vulgarism'@en	0.0%
Q1521512	1	'national epic'@en	0.0%
Q15210668	1	'lower-tier municipality'@en	0.0%
Q152081	1	'concentration camp'@en	0.0%
Q1520311	1	'violent crime'@en	0.0%
Q15195406	1	'city district in Russia'@en	0.0%
Q15190726	1	'audio equipment'@en	0.0%
Q1517900	1	'Three Pilgrimage Festivals'@en	0.0%
Q1516385	1	'Eden'@en	0.0%
Q1515493	1	'road vehicle'@en	0.0%
Q1515058	1	'island arc'@en	0.0%
Q15145537	1	'light rail line'@en	0.0%
Q15141638	1	'starter Pokémon'@en	0.0%
Q15138389	1	'Wikimedia article page'@en	0.0%
Q15127838	1	'city under state jurisdiction in Latvia'@en	0.0%
Q15123870	1	'lithograph'@en	0.0%
Q1510761	1	'social change'@en	0.0%
Q15090615	1	'arts venue'@en	0.0%
Q15088658	1	'measured quantity value'@en	0.0%
Q1508681	1	'Lottery Bond'@en	0.0%
Q15078955	1	'urban-type settlement in Russia'@en	0.0%
Q15076965	1	'valediction'@en	0.0%
Q15075508	1	'beer brand'@en	0.0%
Q1507004	1	'gold nugget'@en	0.0%
Q15063600	1	'home rule city of Michigan'@en	0.0%
Q15063586	1	'States of Malaysia'@en	0.0%
Q15057490	1		0.0%
Q15057021	1	'engine model'@en	0.0%
Q15057020	1	'engine family'@en	0.0%
Q15053464	1	'fictional material'@en	0.0%
Q1502887	1	'geodetic reference system'@en	0.0%
Q15027185	1	'astrological age'@en	0.0%
Q1502249	1	'Genie Awards'@en	0.0%
Q1501864	1	'projective test'@en	0.0%
Q1500350	1	'township of the People\'s Republic of China'@en	0.0%
Q1499928	1	'Gemarkung'@en	0.0%
Q1499881	1	'outdoor game'@en	0.0%
Q149918	1	'communications satellite'@en	0.0%
Q14978	1	'icebreaker'@en	0.0%
Q1497649	1	'memory institution'@en	0.0%
Q1497584	1	'cycle of poems'@en	0.0%
Q149757	1	'audio cassette'@en	0.0%
Q1497090	1	'commandment'@en	0.0%
Q1496967	1	'territorial entity'@en	0.0%
Q1496857	1	'prayer book'@en	0.0%
Q14947863	1	'parlour game'@en	0.0%
Q14942889	1	'allmennaksjeselskap'@en	0.0%
Q1492889	1	'gamba ensemble'@en	0.0%
Q14921981	1	'administrative territorial entity of Belarus'@en	0.0%
Q14914657	1	'independence day'@en	0.0%
Q149086	1	'homicide'@en	0.0%
Q14904124	1	'key event (ships)'@en	0.0%
Q149010	1	'trilogy'@en	0.0%
Q1489259	1	'superpower'@en	0.0%
Q14864472	1	'rhythmic process'@en	0.0%
Q14860489	1	'molecular function'@en	0.0%
Q14859627	1	'vasodilation'@en	0.0%
Q148578	1	'space observatory'@en	0.0%
Q1483388	1	'plug-in hybrid'@en	0.0%
Q148057	1	'national hero'@en	0.0%
Q14803282	1	'hit parade'@en	0.0%
Q1480166	1	'kabushiki gaisha'@en	0.0%
Q14775294	1	'motion picture rating system'@en	0.0%
Q14748	1	'table'@en	0.0%
Q1474611	1	'plot'@en	0.0%
Q147276	1	'proper noun'@en	0.0%
Q1472481	1	'spread'@en	0.0%
Q1470315	1	'front organization'@en	0.0%
Q146978	1	'Zanni'@en	0.0%
Q1469686	1	'perpetual war'@en	0.0%
Q146924	1	'Roman limes'@en	0.0%
Q14679	1	'device file'@en	0.0%
Q146768	1	'middleware'@en	0.0%
Q14660	1	'flag'@en	0.0%
Q146591	1	'circle of latitude'@en	0.0%
Q1465101	1	'man-portable air-defense system'@en	0.0%
Q1463858	1	'Warg'@en	0.0%
Q1462591	1	'taxicab number'@en	0.0%
Q1461523	1	'console application'@en	0.0%
Q1456930	1	'peacekeeping force'@en	0.0%
Q1456785	1	'rhythm section'@en	0.0%
Q1455927	1	'personal prelature'@en	0.0%
Q1455196	1	'second language education'@en	0.0%
Q1454820	1	'congregational mosque'@en	0.0%
Q14545639	1	'IUCN category IV: Habitat/Species Management Area'@en	0.0%
Q1451906	1	'women\'s association'@en	0.0%
Q1447463	1	'package delivery'@en	0.0%
Q1444	1	'organ'@en	0.0%
Q1443637	1	'tetralogy'@en	0.0%
Q1441983	1	'redevelopment'@en	0.0%
Q1440300	1	'observation tower'@en	0.0%
Q143912	1	'triumphal arch'@en	0.0%
Q14390666	1	'centered icosahedral number'@en	0.0%
Q1438040	1	'research library'@en	0.0%
Q143720	1	'crown'@en	0.0%
Q1436358	1	'open chord'@en	0.0%
Q1434313	1	'river god'@en	0.0%
Q1430579	1	'swear word'@en	0.0%
Q1430364	1	'business with mixed revenue streams'@en	0.0%
Q1428357	1	'submarine class'@en	0.0%
Q1427940	1	'warning system'@en	0.0%
Q1427536	1	'gas turbine power station'@en	0.0%
Q1426035	1	'local government area of Victoria'@en	0.0%
Q14250007	1	'combat technique'@en	0.0%
Q1422929	1	'primate city'@en	0.0%
Q1421259	1	'axis mundi'@en	0.0%
Q1418543	1	'Giuga number'@en	0.0%
Q1418502	1	'procedural programming'@en	0.0%
Q1418387	1	'eclipse cycle'@en	0.0%
Q1417728	1	'trade name'@en	0.0%
Q1415090	1	'film score composer'@en	0.0%
Q1414729	1	'cinema film format'@en	0.0%
Q1414426	1	'film database'@en	0.0%
Q14136353	1	'fictional occurrence'@en	0.0%
Q1413287	1	'social skill'@en	0.0%
Q1412224	1	'tribunal'@en	0.0%
Q141090	1	'encryption'@en	0.0%
Q14083	1	'dollar'@en	0.0%
Q1408288	1	'manufacturing process'@en	0.0%
Q1408286	1	'production process'@en	0.0%
Q140774	1	'numeric writing system'@en	0.0%
Q1407666	1	'oratorio choir'@en	0.0%
Q1407225	1	'television award'@en	0.0%
Q1407219	1	'TV format'@en	0.0%
Q1406909	1	'remote weapon station'@en	0.0%
Q1406331	1	'scenic route'@en	0.0%
Q1404150	1	'crag'@en	0.0%
Q1404101	1	'fellow'@en	0.0%
Q1402000	1	'Great Feasts of the Orthodox Church'@en	0.0%
Q1401585	1	'medium regional center'@en	0.0%
Q1401550	1	'public holiday in the Czech Republic'@en	0.0%
Q1401527	1	'public holidays in Russia'@en	0.0%
Q1401485	1	'public holidays in France'@en	0.0%
Q1399352	1	'featuring'@en	0.0%
Q1394657	1	'company register'@en	0.0%
Q1393965	1	'stacking window manager'@en	0.0%
Q13930359	1	'Volksfest'@en	0.0%
Q1392197	1	'oath of allegiance'@en	0.0%
Q1391494	1	'specialized terminology'@en	0.0%
Q1391145	1	'professional society'@en	0.0%
Q1389311	1	'integrated device manufacturer'@en	0.0%
Q13890	1	'double star'@en	0.0%
Q1388421	1	'social experiment'@en	0.0%
Q138840	1	'Common Germanic deities'@en	0.0%
Q138754	1	'computer icon'@en	0.0%
Q1384616	1	'explosive weapon'@en	0.0%
Q1383557	1	'intra-word punctuation mark'@en	0.0%
Q1379672	1	'evaluation'@en	0.0%
Q1377447	1	'European norm'@en	0.0%
Q1377163	1	'sociological theory'@en	0.0%
Q1374354	1	'maxim'@en	0.0%
Q13741	1	'integrated development environment'@en	0.0%
Q1372823	1	'electromechanical instruments'@en	0.0%
Q1372202	1	'isotope of cobalt'@en	0.0%
Q1371279	1	'server software'@en	0.0%
Q1370617	1	'measurement scale'@en	0.0%
Q13698	1	'puzzle'@en	0.0%
Q13691604	1	'squatter\'s house'@en	0.0%
Q1366137	1	'acidic oxide'@en	0.0%
Q1365704	1	'railway roundhouse'@en	0.0%
Q1365447	1	'screencast'@en	0.0%
Q1365179	1	'private mansion'@en	0.0%
Q1364302	1	'agriculture ministry'@en	0.0%
Q1363750	1	'chair'@en	0.0%
Q1363686	1	'entering a heaven while alive'@en	0.0%
Q13634374	1	'ethnic violence'@en	0.0%
Q1362543	1	'eruptive variable star'@en	0.0%
Q1362373	1	'cultigen'@en	0.0%
Q1362225	1	'warehouse'@en	0.0%
Q1361427	1	'sexual roleplay'@en	0.0%
Q13605686	1	'nude magazine'@en	0.0%
Q1358633	1	'Lincoln Continental'@en	0.0%
Q13584036	1	'youth subculture in France'@en	0.0%
Q13582719	1	'medley'@en	0.0%
Q13578154	1	'rank (zoology)'@en	0.0%
Q13557472	1	'fan club'@en	0.0%
Q1354895	1	'bowing'@en	0.0%
Q13534339	1	'list of international years'@en	0.0%
Q1353169	1	'artificial organ'@en	0.0%
Q13522376	1	'Classic Mac OS'@en	0.0%
Q1350697	1	'National Film Awards'@en	0.0%
Q1350181	1	'shire of Scotland'@en	0.0%
Q134856	1	'carboxylic acid'@en	0.0%
Q13479982	1	'cryptocurrency'@en	0.0%
Q1347298	1	'serialized fiction'@en	0.0%
Q1346149	1	'complication'@en	0.0%
Q13455645	1	'administrative city in the Republic of Ireland'@en	0.0%
Q13454063	1	'closing ceremony'@en	0.0%
Q13440398	1	'workforce'@en	0.0%
Q1344	1	'opera'@en	0.0%
Q134390	1	'province of the Netherlands'@en	0.0%
Q1343316	1	'military command'@en	0.0%
Q1343205	1	'file hosting service'@en	0.0%
Q13428326	1	'breathing technique'@en	0.0%
Q13426043	1	'volcanic arc'@en	0.0%
Q13419255	1	'hypertext encyclopedia'@en	0.0%
Q1341811	1	'astrophysical maser'@en	0.0%
Q134161	1	'joint-stock company'@en	0.0%
Q13414765	1	'county of South Carolina'@en	0.0%
Q13414757	1	'county of New York'@en	0.0%
Q13414753	1	'county of New Hampshire'@en	0.0%
Q13410447	1	'county of Kentucky'@en	0.0%
Q13406660	1	'civil rights movements'@en	0.0%
Q13405588	1	'long-distance trail'@en	0.0%
Q134052	1	'deluge myth'@en	0.0%
Q13380226	1	'tennis venue'@en	0.0%
Q133792	1	'globe'@en	0.0%
Q1336920	1	'community college'@en	0.0%
Q133661	1	'lead single'@en	0.0%
Q1334383	1	'arête'@en	0.0%
Q133163	1	'percussion instrument'@en	0.0%
Q133105	1	'leg'@en	0.0%
Q1330974	1	'active volcano'@en	0.0%
Q1330336	1	'web framework'@en	0.0%
Q1329436	1	'consumer organization'@en	0.0%
Q1328864	1	'screen reader'@en	0.0%
Q132781	1	'torture'@en	0.0%
Q1327500	1	'electronic musical instrument'@en	0.0%
Q1327300	1	'electronic journal'@en	0.0%
Q1327252	1		0.0%
Q1326624	1	'electric utility'@en	0.0%
Q1326471	1	'chord progression'@en	0.0%
Q1326354	1	'parenting'@en	0.0%
Q1325627	1	'isotope of strontium'@en	0.0%
Q1325302	1	'dormant volcano'@en	0.0%
Q132510	1	'market'@en	0.0%
Q1324042	1	'newsreader'@en	0.0%
Q1323572	1	'reform movement'@en	0.0%
Q13220204	1	'second-level administrative country subdivision'@en	0.0%
Q13219666	1	'tennis tournament'@en	0.0%
Q1321926	1	'constructible number'@en	0.0%
Q1321906	1	'open problem'@en	0.0%
Q13218357	1	'city of California'@en	0.0%
Q132137	1	'icon'@en	0.0%
Q1319599	1	'ice giant'@en	0.0%
Q1318413	1	'double Mersenne number'@en	0.0%
Q13179187	1	'geographic direction'@en	0.0%
Q131790	1	'adhesive'@en	0.0%
Q131765	1	'multimedia'@en	0.0%
Q131731	1	'plutoid'@en	0.0%
Q131669	1	'Linux distribution'@en	0.0%
Q131656	1	'pesticide'@en	0.0%
Q131596	1	'farm'@en	0.0%
Q131524	1	'entrepreneur'@en	0.0%
Q1314278	1	'woven fabric'@en	0.0%
Q131406	1	'denial-of-service attack'@en	0.0%
Q131401	1	'caliphate'@en	0.0%
Q13136	1	'reference work'@en	0.0%
Q131299	1	'SI prefix'@en	0.0%
Q131265	1	'popular culture'@en	0.0%
Q1312529	1	'high school diploma'@en	0.0%
Q131212	1	'text editor'@en	0.0%
Q131207	1	'cosmetics'@en	0.0%
Q131093	1	'content management system'@en	0.0%
Q13108106	1	'courtesy titles in the United Kingdom'@en	0.0%
Q131030	1	'operator'@en	0.0%
Q130989	1	'neologism'@en	0.0%
Q130857	1	'disc jockey'@en	0.0%
Q1308274	1	'language usage'@en	0.0%
Q1306755	1	'administrative centre'@en	0.0%
Q1303415	1	'cohort'@en	0.0%
Q13024547	1	'Christian liturgical rite'@en	0.0%
Q1301371	1	'computer network'@en	0.0%
Q1301203	1	'legal proceeding'@en	0.0%
Q1300162	1	'academic honor code'@en	0.0%
Q1299714	1	'habit'@en	0.0%
Q1299240	1	'interior space'@en	0.0%
Q1298801	1	'dubbing studio'@en	0.0%
Q1294238	1	'long poem'@en	0.0%
Q1292520	1	'audition'@en	0.0%
Q1292111	1	'family of artists'@en	0.0%
Q12916	1	'real number'@en	0.0%
Q1288234	1	'voltage transformer'@en	0.0%
Q12859788	1	'steamship'@en	0.0%
Q128593	1	'reincarnation'@en	0.0%
Q12857432	1	'Chinese dynasty'@en	0.0%
Q1284443	1		0.0%
Q1282870	1	'ice rink'@en	0.0%
Q12827391	1	'minor'@en	0.0%
Q128207	1	'terrestrial planet'@en	0.0%
Q1281158	1	'flight maneuver'@en	0.0%
Q12800	1	'machine gun'@en	0.0%
Q12799318	1	'short novel'@en	0.0%
Q12796	1	'firearm'@en	0.0%
Q12786121	1	'warfare'@en	0.0%
Q12761956	1	'affair'@en	0.0%
Q127448	1	'municipality of Sweden'@en	0.0%
Q1273786	1	'switchgear'@en	0.0%
Q1271511	1	'measurement standard'@en	0.0%
Q1269627	1	'amendment'@en	0.0%
Q1268980	1	'dynamic programming language'@en	0.0%
Q1268865	1	'light rail'@en	0.0%
Q126807	1	'kindergarten'@en	0.0%
Q1267939	1	'statistical region of Serbia'@en	0.0%
Q1262732	1	'purge'@en	0.0%
Q1262712	1	'gas pipeline'@en	0.0%
Q1261026	1	'printed matter'@en	0.0%
Q12607437	1	'dictionary of the English language'@en	0.0%
Q126	1	'December'@en	0.0%
Q1259359	1	'Drive-By'@en	0.0%
Q1257444	1	'film adaptation'@en	0.0%
Q1255669	1	'dramatic poem'@en	0.0%
Q1255441	1	'Telegraphic address'@en	0.0%
Q1254596	1	'software as a service'@en	0.0%
Q12525553	1	'isotope of neutronium'@en	0.0%
Q1252319	1	'lay movement'@en	0.0%
Q1251403	1	'alleyway'@en	0.0%
Q12497663	1	'psalm'@en	0.0%
Q124964	1	'coalition'@en	0.0%
Q12493	1	'dome'@en	0.0%
Q124714	1	'spring'@en	0.0%
Q12453	1	'measurement'@en	0.0%
Q1245089	1	'promontory'@en	0.0%
Q1244922	1	'embankment dam'@en	0.0%
Q1243306	1	'multi-level bridge'@en	0.0%
Q123991	1	'steppe'@en	0.0%
Q1236680	1	'gentlemen\'s club'@en	0.0%
Q12356456	1	'viceroyalty'@en	0.0%
Q1235236	1	'document-oriented database'@en	0.0%
Q123509	1	'extinction'@en	0.0%
Q12345701	1	'CPU bit width'@en	0.0%
Q1234236	1	'pā'@en	0.0%
Q12338050	1	'swim club'@en	0.0%
Q12321	1	'palindrome'@en	0.0%
Q1231985	1	'pedal'@en	0.0%
Q12318678	1		0.0%
Q12314566	1	'guitar finish'@en	0.0%
Q1231428	1	'persuasion'@en	0.0%
Q1230132	1	'District of the Bahamas'@en	0.0%
Q1229765	1	'watercraft'@en	0.0%
Q12292478	1	'estate'@en	0.0%
Q12284	1	'canal'@en	0.0%
Q12280	1	'bridge'@en	0.0%
Q1224870	1	'virtual library'@en	0.0%
Q12241709	1	'charter school'@en	0.0%
Q12237274	1	'simultaneous game'@en	0.0%
Q12221772	1	'Method'@en	0.0%
Q1220959	1	'building of public administration'@en	0.0%
Q12184	1	'pandemic'@en	0.0%
Q12144	1	'nicotine'@en	0.0%
Q1214249	1	'plebiscite'@en	0.0%
Q121359	1	'infrastructure'@en	0.0%
Q12132640	1	'scientific terminology'@en	0.0%
Q12131	1	'disability'@en	0.0%
Q121182	1	'information system'@en	0.0%
Q1210334	1	'railway bridge'@en	0.0%
Q1207371	1	'decimal computer'@en	0.0%
Q12063697	1	'neighborhood of Washington, D.C.'@en	0.0%
Q12060061	1	'terrain type'@en	0.0%
Q12055124	1	'script directionality'@en	0.0%
Q1205140	1	'barrier island'@en	0.0%
Q12047512	1	'psychological phenomenon'@en	0.0%
Q12047392	1	'legal form'@en	0.0%
Q12045585	1	'cattle breed'@en	0.0%
Q12040628	1	'inconsistency'@en	0.0%
Q12031379	1	'capital of region'@en	0.0%
Q12029	1	'addiction'@en	0.0%
Q12019965	1	'indoor ice rink'@en	0.0%
Q1201922	1	'wreath'@en	0.0%
Q12018894	1	'haloform'@en	0.0%
Q12014419	1	'peer-to-peer software'@en	0.0%
Q1200524	1	'complex volcano'@en	0.0%
Q11997526	1	'video advertisement'@en	0.0%
Q11992872	1	'useful plant'@en	0.0%
Q1199125	1	'repunit'@en	0.0%
Q11982370	1	'artist\'s-home museum'@en	0.0%
Q11976924	1	'non-medical phobia'@en	0.0%
Q1195253	1	'sea shanty'@en	0.0%
Q1195098	1	'ward'@en	0.0%
Q1194039	1	'maritime flag'@en	0.0%
Q119272	1	'ballad opera'@en	0.0%
Q1192543	1	'legal doctrine'@en	0.0%
Q119253	1	'oceanic trench'@en	0.0%
Q1192374	1	'Fermi problem'@en	0.0%
Q1192191	1	'airport rail link'@en	0.0%
Q1191702	1	'constructed script'@en	0.0%
Q1191150	1	'trick-taking game'@en	0.0%
Q1191127	1	'featural writing system'@en	0.0%
Q119094	1	'human sacrifice'@en	0.0%
Q1190910	1	'facial makeup'@en	0.0%
Q1190017	1	'windowing system'@en	0.0%
Q1188986	1	'phase'@en	0.0%
Q11888847	1	'prioritization'@en	0.0%
Q1188693	1	'mind sport'@en	0.0%
Q1186723	1	'distributed revision control system'@en	0.0%
Q11854279	1	'biometric identifer'@en	0.0%
Q118470	1	'keyboard shortcut'@en	0.0%
Q118365	1	'dictatorship of the proletariat'@en	0.0%
Q118322	1	'involuntary manslaughter'@en	0.0%
Q11826511	1	'scientific work'@en	0.0%
Q11822917	1	'horse racing venue'@en	0.0%
Q118084	1	'unit'@en	0.0%
Q11755959	1	'multi-storey urban building'@en	0.0%
Q11744698	1	'parliamentary grouping'@en	0.0%
Q1173515	1	'power function'@en	0.0%
Q11724961	1	'chlorinated hydrocarbon'@en	0.0%
Q11723795	1	'item'@en	0.0%
Q11723296	1	'stereoscope'@en	0.0%
Q1172284	1	'data set'@en	0.0%
Q11687019	1	'external territory of Australia'@en	0.0%
Q11670533	1	'elevated station'@en	0.0%
Q1166625	1	'mathematical problem'@en	0.0%
Q11660	1	'artificial intelligence'@en	0.0%
Q1165999	1	'lake freighter'@en	0.0%
Q11655558	1	'subordinating conjunction'@en	0.0%
Q116434	1	'phonograph'@en	0.0%
Q11634820	1	'metallic ratio'@en	0.0%
Q11634	1	'art of sculpture'@en	0.0%
Q11629	1	'art of painting'@en	0.0%
Q1162303	1	'print server'@en	0.0%
Q1161185	1	'high island'@en	0.0%
Q11610935	1	'mythological sword'@en	0.0%
Q1160695	1	'pithos'@en	0.0%
Q11594379	1		0.0%
Q1158173	1	'German family name'@en	0.0%
Q1157107	1	'Daeva'@en	0.0%
Q11571	1	'Cristiano Ronaldo'@en	0.0%
Q1156854	1	'policy'@en	0.0%
Q1156739	1	'umbrella brand'@en	0.0%
Q11556633	1	'flow type'@en	0.0%
Q1153924	1	'DJ software'@en	0.0%
Q1151809	1	'list of unsolved problems'@en	0.0%
Q1151641	1	'halomethane'@en	0.0%
Q1151067	1	'rule'@en	0.0%
Q1150710	1	'strategy game'@en	0.0%
Q1150070	1	'change'@en	0.0%
Q11497869	1	'Sansukumi-ken'@en	0.0%
Q1148887	1	'computer form factor'@en	0.0%
Q1148747	1	'payment'@en	0.0%
Q11471	1	'time'@en	0.0%
Q1147007	1	'theological virtues'@en	0.0%
Q1146011	1	'exclusive right'@en	0.0%
Q1146001	1	'light source'@en	0.0%
Q1145523	1	'collaboration'@en	0.0%
Q1144899	1	'broadcast television system'@en	0.0%
Q1144882	1	'declarative programming language'@en	0.0%
Q1144504	1	'vow'@en	0.0%
Q1143635	1	'business school'@en	0.0%
Q1143046	1	'odeon'@en	0.0%
Q11430	1	'state of matter'@en	0.0%
Q1142930	1	'CubeSat'@en	0.0%
