class	count	class;label
Q15344922	1	'oblast seat'@en
Q15324	1	'body of water'@en
Q15304943	1	'chicken breed'@en
Q15303351	1	'art material'@en
Q1528243	1	
Q152810	1	'landfill'@en
Q15259995	1	'recurring tournament'@en
Q15253354	1	'art magazine'@en
Q1525	1	'roundabout'@en
Q15238535	1	'fictional government'@en
Q15221304	1	'first-class city'@en
Q1522115	1	'energy source'@en
Q15217609	1	'titular see'@en
Q1521634	1	'vulgarism'@en
Q1521512	1	'national epic'@en
Q15210668	1	'lower-tier municipality'@en
Q152081	1	'concentration camp'@en
Q1520311	1	'violent crime'@en
Q15195406	1	'city district in Russia'@en
Q15190726	1	'audio equipment'@en
Q1517900	1	'Three Pilgrimage Festivals'@en
Q1516385	1	'Eden'@en
Q1515493	1	'road vehicle'@en
Q1515058	1	'island arc'@en
Q15145537	1	'light rail line'@en
Q15141638	1	'starter Pokémon'@en
Q15138389	1	'Wikimedia article page'@en
Q15127838	1	'city under state jurisdiction in Latvia'@en
Q15123870	1	'lithograph'@en
Q1510761	1	'social change'@en
Q15090615	1	'arts venue'@en
Q15088658	1	'measured quantity value'@en
Q1508681	1	'Lottery Bond'@en
Q15078955	1	'urban-type settlement in Russia'@en
Q15076965	1	'valediction'@en
Q15075508	1	'beer brand'@en
Q1507004	1	'gold nugget'@en
Q15063600	1	'home rule city of Michigan'@en
Q15063586	1	'States of Malaysia'@en
Q15057490	1	
Q15057021	1	'engine model'@en
Q15057020	1	'engine family'@en
Q15053464	1	'fictional material'@en
Q1502887	1	'geodetic reference system'@en
Q15027185	1	'astrological age'@en
Q1502249	1	'Genie Awards'@en
Q1501864	1	'projective test'@en
Q1500350	1	'township of the People\'s Republic of China'@en
Q1499928	1	'Gemarkung'@en
Q1499881	1	'outdoor game'@en
Q149918	1	'communications satellite'@en
Q14978	1	'icebreaker'@en
Q1497649	1	'memory institution'@en
Q1497584	1	'cycle of poems'@en
Q149757	1	'audio cassette'@en
Q1497090	1	'commandment'@en
Q1496967	1	'territorial entity'@en
Q1496857	1	'prayer book'@en
Q14947863	1	'parlour game'@en
Q14942889	1	'allmennaksjeselskap'@en
Q1492889	1	'gamba ensemble'@en
Q14921981	1	'administrative territorial entity of Belarus'@en
Q14914657	1	'independence day'@en
Q149086	1	'homicide'@en
Q14904124	1	'key event (ships)'@en
Q149010	1	'trilogy'@en
Q1489259	1	'superpower'@en
Q14864472	1	'rhythmic process'@en
Q14860489	1	'molecular function'@en
Q14859627	1	'vasodilation'@en
Q148578	1	'space observatory'@en
Q1483388	1	'plug-in hybrid'@en
Q148057	1	'national hero'@en
Q14803282	1	'hit parade'@en
Q1480166	1	'kabushiki gaisha'@en
Q14775294	1	'motion picture rating system'@en
Q14748	1	'table'@en
Q1474611	1	'plot'@en
Q147276	1	'proper noun'@en
Q1472481	1	'spread'@en
Q1470315	1	'front organization'@en
Q146978	1	'Zanni'@en
Q1469686	1	'perpetual war'@en
Q146924	1	'Roman limes'@en
Q14679	1	'device file'@en
Q146768	1	'middleware'@en
Q14660	1	'flag'@en
Q146591	1	'circle of latitude'@en
Q1465101	1	'man-portable air-defense system'@en
Q1463858	1	'Warg'@en
Q1462591	1	'taxicab number'@en
Q1461523	1	'console application'@en
Q1456930	1	'peacekeeping force'@en
Q1456785	1	'rhythm section'@en
Q1455927	1	'personal prelature'@en
Q1455196	1	'second language education'@en
Q1454820	1	'congregational mosque'@en
Q14545639	1	'IUCN category IV: Habitat/Species Management Area'@en
Q1451906	1	'women\'s association'@en
Q1447463	1	'package delivery'@en
Q1444	1	'organ'@en
Q1443637	1	'tetralogy'@en
Q1441983	1	'redevelopment'@en
Q1440300	1	'observation tower'@en
Q143912	1	'triumphal arch'@en
Q14390666	1	'centered icosahedral number'@en
Q1438040	1	'research library'@en
Q143720	1	'crown'@en
Q1436358	1	'open chord'@en
Q1434313	1	'river god'@en
Q1430579	1	'swear word'@en
Q1430364	1	'business with mixed revenue streams'@en
Q1428357	1	'submarine class'@en
Q1427940	1	'warning system'@en
Q1427536	1	'gas turbine power station'@en
Q1426035	1	'local government area of Victoria'@en
Q14250007	1	'combat technique'@en
Q1422929	1	'primate city'@en
Q1421259	1	'axis mundi'@en
Q1418543	1	'Giuga number'@en
Q1418502	1	'procedural programming'@en
Q1418387	1	'eclipse cycle'@en
Q1417728	1	'trade name'@en
Q1415090	1	'film score composer'@en
Q1414729	1	'cinema film format'@en
Q1414426	1	'film database'@en
Q14136353	1	'fictional occurrence'@en
Q1413287	1	'social skill'@en
Q1412224	1	'tribunal'@en
Q141090	1	'encryption'@en
Q14083	1	'dollar'@en
Q1408288	1	'manufacturing process'@en
Q1408286	1	'production process'@en
Q140774	1	'numeric writing system'@en
Q1407666	1	'oratorio choir'@en
Q1407225	1	'television award'@en
Q1407219	1	'TV format'@en
Q1406909	1	'remote weapon station'@en
Q1406331	1	'scenic route'@en
Q1404150	1	'crag'@en
Q1404101	1	'fellow'@en
Q1402000	1	'Great Feasts of the Orthodox Church'@en
Q1401585	1	'medium regional center'@en
Q1401550	1	'public holiday in the Czech Republic'@en
Q1401527	1	'public holidays in Russia'@en
Q1401485	1	'public holidays in France'@en
Q1399352	1	'featuring'@en
Q1394657	1	'company register'@en
Q1393965	1	'stacking window manager'@en
Q13930359	1	'Volksfest'@en
Q1392197	1	'oath of allegiance'@en
Q1391494	1	'specialized terminology'@en
Q1391145	1	'professional society'@en
Q1389311	1	'integrated device manufacturer'@en
Q13890	1	'double star'@en
Q1388421	1	'social experiment'@en
Q138840	1	'Common Germanic deities'@en
Q138754	1	'computer icon'@en
Q1384616	1	'explosive weapon'@en
Q1383557	1	'intra-word punctuation mark'@en
Q1379672	1	'evaluation'@en
Q1377447	1	'European norm'@en
Q1377163	1	'sociological theory'@en
Q1374354	1	'maxim'@en
Q13741	1	'integrated development environment'@en
Q1372823	1	'electromechanical instruments'@en
Q1372202	1	'isotope of cobalt'@en
Q1371279	1	'server software'@en
Q1370617	1	'measurement scale'@en
Q13698	1	'puzzle'@en
Q13691604	1	'squatter\'s house'@en
Q1366137	1	'acidic oxide'@en
Q1365704	1	'railway roundhouse'@en
Q1365447	1	'screencast'@en
Q1365179	1	'private mansion'@en
Q1364302	1	'agriculture ministry'@en
Q1363750	1	'chair'@en
Q1363686	1	'entering a heaven while alive'@en
Q13634374	1	'ethnic violence'@en
Q1362543	1	'eruptive variable star'@en
Q1362373	1	'cultigen'@en
Q1362225	1	'warehouse'@en
Q1361427	1	'sexual roleplay'@en
Q13605686	1	'nude magazine'@en
Q1358633	1	'Lincoln Continental'@en
Q13584036	1	'youth subculture in France'@en
Q13582719	1	'medley'@en
Q13578154	1	'rank (zoology)'@en
Q13557472	1	'fan club'@en
Q1354895	1	'bowing'@en
Q13534339	1	'list of international years'@en
Q1353169	1	'artificial organ'@en
Q13522376	1	'Classic Mac OS'@en
Q1350697	1	'National Film Awards'@en
Q1350181	1	'shire of Scotland'@en
Q134856	1	'carboxylic acid'@en
Q13479982	1	'cryptocurrency'@en
Q1347298	1	'serialized fiction'@en
Q1346149	1	'complication'@en
Q13455645	1	'administrative city in the Republic of Ireland'@en
Q13454063	1	'closing ceremony'@en
Q13440398	1	'workforce'@en
Q1344	1	'opera'@en
Q134390	1	'province of the Netherlands'@en
Q1343316	1	'military command'@en
Q1343205	1	'file hosting service'@en
Q13428326	1	'breathing technique'@en
Q13426043	1	'volcanic arc'@en
Q13419255	1	'hypertext encyclopedia'@en
Q1341811	1	'astrophysical maser'@en
Q134161	1	'joint-stock company'@en
Q13414765	1	'county of South Carolina'@en
Q13414757	1	'county of New York'@en
Q13414753	1	'county of New Hampshire'@en
Q13410447	1	'county of Kentucky'@en
Q13406660	1	'civil rights movements'@en
Q13405588	1	'long-distance trail'@en
Q134052	1	'deluge myth'@en
Q13380226	1	'tennis venue'@en
Q133792	1	'globe'@en
Q1336920	1	'community college'@en
Q133661	1	'lead single'@en
Q1334383	1	'arête'@en
Q133163	1	'percussion instrument'@en
Q133105	1	'leg'@en
Q1330974	1	'active volcano'@en
Q1330336	1	'web framework'@en
Q1329436	1	'consumer organization'@en
Q1328864	1	'screen reader'@en
Q132781	1	'torture'@en
Q1327500	1	'electronic musical instrument'@en
Q1327300	1	'electronic journal'@en
Q1327252	1	
Q1326624	1	'electric utility'@en
Q1326471	1	'chord progression'@en
Q1326354	1	'parenting'@en
Q1325627	1	'isotope of strontium'@en
Q1325302	1	'dormant volcano'@en
Q132510	1	'market'@en
Q1324042	1	'newsreader'@en
Q1323572	1	'reform movement'@en
Q13220204	1	'second-level administrative country subdivision'@en
Q13219666	1	'tennis tournament'@en
Q1321926	1	'constructible number'@en
Q1321906	1	'open problem'@en
Q13218357	1	'city of California'@en
Q132137	1	'icon'@en
Q1319599	1	'ice giant'@en
Q1318413	1	'double Mersenne number'@en
Q13179187	1	'geographic direction'@en
Q131790	1	'adhesive'@en
Q131765	1	'multimedia'@en
Q131731	1	'plutoid'@en
Q131669	1	'Linux distribution'@en
Q131656	1	'pesticide'@en
Q131596	1	'farm'@en
Q131524	1	'entrepreneur'@en
Q1314278	1	'woven fabric'@en
Q131406	1	'denial-of-service attack'@en
Q131401	1	'caliphate'@en
Q13136	1	'reference work'@en
Q131299	1	'SI prefix'@en
Q131265	1	'popular culture'@en
Q1312529	1	'high school diploma'@en
Q131212	1	'text editor'@en
Q131207	1	'cosmetics'@en
Q131093	1	'content management system'@en
Q13108106	1	'courtesy titles in the United Kingdom'@en
Q131030	1	'operator'@en
Q130989	1	'neologism'@en
Q130857	1	'disc jockey'@en
Q1308274	1	'language usage'@en
Q1306755	1	'administrative centre'@en
Q1303415	1	'cohort'@en
Q13024547	1	'Christian liturgical rite'@en
Q1301371	1	'computer network'@en
Q1301203	1	'legal proceeding'@en
Q1300162	1	'academic honor code'@en
Q1299714	1	'habit'@en
Q1299240	1	'interior space'@en
Q1298801	1	'dubbing studio'@en
Q1294238	1	'long poem'@en
Q1292520	1	'audition'@en
Q1292111	1	'family of artists'@en
Q12916	1	'real number'@en
Q1288234	1	'voltage transformer'@en
Q12859788	1	'steamship'@en
Q128593	1	'reincarnation'@en
Q12857432	1	'Chinese dynasty'@en
Q1284443	1	
Q1282870	1	'ice rink'@en
Q12827391	1	'minor'@en
Q128207	1	'terrestrial planet'@en
Q1281158	1	'flight maneuver'@en
Q12800	1	'machine gun'@en
Q12799318	1	'short novel'@en
Q12796	1	'firearm'@en
Q12786121	1	'warfare'@en
Q12761956	1	'affair'@en
Q127448	1	'municipality of Sweden'@en
Q1273786	1	'switchgear'@en
Q1271511	1	'measurement standard'@en
Q1269627	1	'amendment'@en
Q1268980	1	'dynamic programming language'@en
Q1268865	1	'light rail'@en
Q126807	1	'kindergarten'@en
Q1267939	1	'statistical region of Serbia'@en
Q1262732	1	'purge'@en
Q1262712	1	'gas pipeline'@en
Q1261026	1	'printed matter'@en
Q12607437	1	'dictionary of the English language'@en
Q126	1	'December'@en
Q1259359	1	'Drive-By'@en
Q1257444	1	'film adaptation'@en
Q1255669	1	'dramatic poem'@en
Q1255441	1	'Telegraphic address'@en
Q1254596	1	'software as a service'@en
Q12525553	1	'isotope of neutronium'@en
Q1252319	1	'lay movement'@en
Q1251403	1	'alleyway'@en
Q12497663	1	'psalm'@en
Q124964	1	'coalition'@en
Q12493	1	'dome'@en
Q124714	1	'spring'@en
Q12453	1	'measurement'@en
Q1245089	1	'promontory'@en
Q1244922	1	'embankment dam'@en
Q1243306	1	'multi-level bridge'@en
Q123991	1	'steppe'@en
Q1236680	1	'gentlemen\'s club'@en
Q12356456	1	'viceroyalty'@en
Q1235236	1	'document-oriented database'@en
Q123509	1	'extinction'@en
Q12345701	1	'CPU bit width'@en
Q1234236	1	'pā'@en
Q12338050	1	'swim club'@en
Q12321	1	'palindrome'@en
Q1231985	1	'pedal'@en
Q12318678	1	
Q12314566	1	'guitar finish'@en
Q1231428	1	'persuasion'@en
Q1230132	1	'District of the Bahamas'@en
Q1229765	1	'watercraft'@en
Q12292478	1	'estate'@en
Q12284	1	'canal'@en
Q12280	1	'bridge'@en
Q1224870	1	'virtual library'@en
Q12241709	1	'charter school'@en
Q12237274	1	'simultaneous game'@en
Q12221772	1	'Method'@en
Q1220959	1	'building of public administration'@en
Q12184	1	'pandemic'@en
Q12144	1	'nicotine'@en
Q1214249	1	'plebiscite'@en
Q121359	1	'infrastructure'@en
Q12132640	1	'scientific terminology'@en
Q12131	1	'disability'@en
Q121182	1	'information system'@en
Q1210334	1	'railway bridge'@en
Q1207371	1	'decimal computer'@en
Q12063697	1	'neighborhood of Washington, D.C.'@en
Q12060061	1	'terrain type'@en
Q12055124	1	'script directionality'@en
Q1205140	1	'barrier island'@en
Q12047512	1	'psychological phenomenon'@en
Q12047392	1	'legal form'@en
Q12045585	1	'cattle breed'@en
Q12040628	1	'inconsistency'@en
Q12031379	1	'capital of region'@en
Q12029	1	'addiction'@en
Q12019965	1	'indoor ice rink'@en
Q1201922	1	'wreath'@en
Q12018894	1	'haloform'@en
Q12014419	1	'peer-to-peer software'@en
Q1200524	1	'complex volcano'@en
Q11997526	1	'video advertisement'@en
Q11992872	1	'useful plant'@en
Q1199125	1	'repunit'@en
Q11982370	1	'artist\'s-home museum'@en
Q11976924	1	'non-medical phobia'@en
Q1195253	1	'sea shanty'@en
Q1195098	1	'ward'@en
Q1194039	1	'maritime flag'@en
Q119272	1	'ballad opera'@en
Q1192543	1	'legal doctrine'@en
Q119253	1	'oceanic trench'@en
Q1192374	1	'Fermi problem'@en
Q1192191	1	'airport rail link'@en
Q1191702	1	'constructed script'@en
Q1191150	1	'trick-taking game'@en
Q1191127	1	'featural writing system'@en
Q119094	1	'human sacrifice'@en
Q1190910	1	'facial makeup'@en
Q1190017	1	'windowing system'@en
Q1188986	1	'phase'@en
Q11888847	1	'prioritization'@en
Q1188693	1	'mind sport'@en
Q1186723	1	'distributed revision control system'@en
Q11854279	1	'biometric identifer'@en
Q118470	1	'keyboard shortcut'@en
Q118365	1	'dictatorship of the proletariat'@en
Q118322	1	'involuntary manslaughter'@en
Q11826511	1	'scientific work'@en
Q11822917	1	'horse racing venue'@en
Q118084	1	'unit'@en
Q11755959	1	'multi-storey urban building'@en
Q11744698	1	'parliamentary grouping'@en
Q1173515	1	'power function'@en
Q11724961	1	'chlorinated hydrocarbon'@en
Q11723795	1	'item'@en
Q11723296	1	'stereoscope'@en
Q1172284	1	'data set'@en
Q11687019	1	'external territory of Australia'@en
Q11670533	1	'elevated station'@en
Q1166625	1	'mathematical problem'@en
Q11660	1	'artificial intelligence'@en
Q1165999	1	'lake freighter'@en
Q11655558	1	'subordinating conjunction'@en
Q116434	1	'phonograph'@en
Q11634820	1	'metallic ratio'@en
Q11634	1	'art of sculpture'@en
Q11629	1	'art of painting'@en
Q1162303	1	'print server'@en
Q1161185	1	'high island'@en
Q11610935	1	'mythological sword'@en
Q1160695	1	'pithos'@en
Q11594379	1	
Q1158173	1	'German family name'@en
Q1157107	1	'Daeva'@en
Q11571	1	'Cristiano Ronaldo'@en
Q1156854	1	'policy'@en
Q1156739	1	'umbrella brand'@en
Q11556633	1	'flow type'@en
Q1153924	1	'DJ software'@en
Q1151809	1	'list of unsolved problems'@en
Q1151641	1	'halomethane'@en
Q1151067	1	'rule'@en
Q1150710	1	'strategy game'@en
Q1150070	1	'change'@en
Q11497869	1	'Sansukumi-ken'@en
Q1148887	1	'computer form factor'@en
Q1148747	1	'payment'@en
Q11471	1	'time'@en
Q1147007	1	'theological virtues'@en
Q1146011	1	'exclusive right'@en
Q1146001	1	'light source'@en
Q1145523	1	'collaboration'@en
Q1144899	1	'broadcast television system'@en
Q1144882	1	'declarative programming language'@en
Q1144504	1	'vow'@en
Q1143635	1	'business school'@en
Q1143046	1	'odeon'@en
Q11430	1	'state of matter'@en
Q1142930	1	'CubeSat'@en
Q11425	1	'animation'@en
Q1141770	1	'Crown entity'@en
Q1141321	1	'European Cross Country Championships'@en
Q1141266	1	'riffle'@en
Q1140371	1	'national identification number'@en
Q11400575	1	
Q1139493	1	'inselberg'@en
Q1139056	1	'livery company'@en
Q1138899	1	'endocrine disruptor'@en
Q11387	1	'open cluster'@en
Q11386	1	'electromagnetic wave'@en
Q1138571	1	'renewable resource'@en
Q1138494	1	'historic county of England'@en
Q1138456	1	'Women\'s World Chess Championship'@en
Q1138251	1	'fairway'@en
Q1138237	1	'Linux user group'@en
Q113796	1	'precipitation'@en
Q1137833	1	'core city of Japan'@en
Q11378315	1	
Q1137809	1	'courthouse'@en
Q1137755	1	'Tridevi'@en
Q1137656	1	'ethnonym'@en
Q11376059	1	'human rights violation'@en
Q1137463	1	'sexual dysfunction'@en
Q11371	1	'Internet service provider'@en
Q1136912	1	'decoction'@en
Q11364	1	'hormone'@en
Q11348	1	'function'@en
Q1134657	1	'Christogram'@en
Q11345	1	'equation'@en
Q1133961	1	'commercial district'@en
Q1133563	1	'shapeshifter'@en
Q11332699	1	'Phenomeno'@en
Q11327696	1	'bus hijacking'@en
Q11321874	1	'transformer'@en
Q1131696	1	'rite of passage'@en
Q11313190	1	'sports newspaper'@en
Q11311300	1	
Q11304466	1	'saxophone concerto'@en
Q1129743	1	'filial church'@en
Q11294827	1	'camera manufacturer'@en
Q1129474	1	'cultural landscape'@en
Q1129448	1	'preamble'@en
Q1128023	1	'conformational isomerism'@en
Q112762	1	'cumulative song'@en
Q11274709	1	'Chokusenshū'@en
Q11271835	1	'state capital'@en
Q1125776	1	'wing'@en
Q11250823	1	'church choir'@en
Q11224256	1	'IP network'@en
Q1121559	1	'complementizer'@en
Q11204	1	'legislature'@en
Q11197007	1	'ethnoreligious group'@en
Q11190	1	'medicine'@en
Q1118810	1	'Trigger strategy'@en
Q1116826	1	'private security company'@en
Q1114515	1	'comic publishing company'@en
Q1114502	1	'comics of the United States'@en
Q111439107	1	'international measurement standard'@en
Q111252415	1	'religious group'@en
Q11121294	1	'simulation software'@en
Q111067108	1	'crisis documentation'@en
Q110946204	1	'rule-based language'@en
Q110900120	1	'type of cinematic work'@en
Q11081100	1	'spoofing attack'@en
Q11079230	1	'anti-missionary riot in China'@en
Q110766656	1	
Q110763064	1	'decimal submultiple of a unit'@en
Q110736388	1	'Marsupilami'@en
Q11072804	1	'musical ensemble consisting solely of instruments'@en
Q1106827	1	'coffee table book'@en
Q1106393	1	'triple deity'@en
Q11057861	1	'autonomous university'@en
Q110559092	1	
Q110556685	1	
Q110532675	1	'water buffalo breed'@en
Q110436187	1	'circus elephant'@en
Q110418604	1	'end of life decision making'@en
Q110414982	1	'wound decoration'@en
Q110407926	1	'modal system'@en
Q110402867	1	'classification system of knowledge'@en
Q110401222	1	'religion type'@en
Q110372546	1	'Junior Eurovision Song Contest edition'@en
Q11033	1	'mass media'@en
Q1103285	1	'clubhouse'@en
Q110315866	1	'house of lords'@en
Q110314665	1	'type of error'@en
Q110297858	1	'contraceptive'@en
Q110295396	1	'type of musical instrument'@en
Q110224119	1	'individual organism'@en
Q110223175	1	'media control symbol'@en
Q110158255	1	
Q110145	1	'MTV Movie & TV Awards'@en
Q11012	1	'robot'@en
Q110071194	1	'city of Illinois'@en
Q110029326	1	'platform company'@en
Q109934417	1	'regulation'@en
Q10991973	1	'hotline'@en
Q109911294	1	'biogenic acyclic ketone'@en
Q109910560	1	'biogenic aliphatic hydrocarbon'@en
Q1097498	1	'ruler'@en
Q109733629	1	'alternative transportation'@en
Q109732621	1	'individual transportation'@en
Q10972293	1	'treacle'@en
Q109659725	1	'musical technique'@en
Q1096367	1	'emptiness'@en
Q109613893	1	'knowledge graph of science'@en
Q10960555	1	'disease stage'@en
Q109598321	1	'literary style'@en
Q109551565	1	'sub-set of literature'@en
Q1095194	1	'circumlocution'@en
Q109509795	1	'web broadcaster'@en
Q1094397	1	'autonomous city'@en
Q1094006	1	'City Technology College'@en
Q109391	1	'volcanic crater'@en
Q1093434	1	'citizen science'@en
Q109329953	1	'state city of Latvia'@en
Q109326243	1	'television archive'@en
Q109289331	1	'male trio'@en
Q109289287	1	'female trio'@en
Q109288756	1	'group of brothers'@en
Q10926413	1	'soil type'@en
Q10924689	1	'Four-in-a-row'@en
Q109195877	1	'1-phenylpropan-2-amine alkaloid'@en
Q10916116	1	'historical non-fiction'@en
Q1091176	1	'Smarandache–Wellin number'@en
Q1090674	1	'string orchestra'@en
Q108955625	1	'tetronic acid'@en
Q108947964	1	'nicotine-like alkaloid'@en
Q108862123	1	'office plaza'@en
Q108819314	1	'small genres of folklore'@en
Q108809873	1	'political conflict'@en
Q108759237	1	'trucks classification'@en
Q1087471	1	'relic associated with Jesus'@en
Q10874708	1	'Chinese salvationist religions'@en
Q108692698	1	'alchemical concept'@en
Q108680062	1	'form of festival'@en
Q108674179	1	'supereonothem'@en
Q108654442	1	'ELIXIR Core Data Resource'@en
Q10860585	1	'country within the Czech Republic'@en
Q10856962	1	'anthroponym'@en
Q1085160	1	'Wyandotte'@en
